UID         PID   PPID  C STIME TTY          TIME CMD
root     249904   2032  0 11:31 ?        00:00:00 sshd: andrewenelow [priv]
andrewe+ 249931 249904  0 11:32 ?        00:00:00 sshd: andrewenelow@pts/43
andrewe+ 249932 249931  0 11:32 pts/43   00:00:00 -bash
breychi+ 250158      1  0 11:32 ?        00:00:00 ssh-agent -s
root     250169   2032  0 11:33 ?        00:00:00 sshd: peiwenliu [priv]
peiwenl+ 250174 250169  0 11:33 ?        00:00:00 sshd: peiwenliu@pts/119
peiwenl+ 250175 250174  0 11:33 pts/119  00:00:00 -bash
bruggles 250816      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
root     250878      2  0 Jan15 ?        00:00:00 [kworker/40:0]
root     250879      2  0 Jan15 ?        00:00:00 [kworker/24:1]
root     250880      2  0 Jan15 ?        00:00:01 [kworker/38:1]
leosenai 250927 245927  0 11:34 ?        00:00:00 /home/leosenai/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/leosenai/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=245927
root     251096   2032  0 11:34 ?        00:00:00 sshd: zhenlu [priv]
zhenlu   251107 251096  0 11:34 ?        00:00:01 sshd: zhenlu@notty
zhenlu   251108 251107  0 11:34 ?        00:00:00 -bash
tisman   251115      1  0 Jan14 ?        00:00:00 ssh-agent -s
zhenlu   251147 251108  0 11:34 ?        00:00:00 bash
zhenlu   251202  80569  0 11:34 ?        00:00:16 /home/zhenlu/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/zhenlu/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/bootstrap-fork --type=extensionHost --transformURIs --useHostProxy=false
zhenlu   251213  80569  0 11:34 ?        00:00:00 /home/zhenlu/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/zhenlu/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/bootstrap-fork --type=fileWatcher
zhenlu   251318  80619  0 11:34 pts/152  00:00:00 /usr/bin/bash --init-file /home/zhenlu/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
root     251793   2032  0 11:36 ?        00:00:00 sshd: gbikhazi20 [priv]
gbikhaz+ 251805 251793  0 11:36 ?        00:00:00 sshd: gbikhazi20
root     251821   2032  0 11:36 ?        00:00:00 sshd: easonpan [priv]
easonpan 251828 251821  0 11:36 ?        00:00:00 sshd: easonpan@pts/155
easonpan 251829 251828  0 11:36 pts/155  00:00:00 -bash
tisman   252239      1  0 Jan14 ?        00:00:00 ssh-agent -s
root     252259   2032  0 11:38 ?        00:00:00 sshd: easonpan [priv]
easonpan 252265 252259  0 11:38 ?        00:00:00 sshd: easonpan@pts/169
easonpan 252266 252265  0 11:38 pts/169  00:00:00 -bash
root     252492   2032  0 11:38 ?        00:00:00 sshd: johnabascal [priv]
johnaba+ 252497 252492  0 11:38 ?        00:00:00 sshd: johnabascal@pts/5
johnaba+ 252498 252497  0 11:38 pts/5    00:00:00 -bash
root     252691      2  0 Jan15 ?        00:00:00 [kworker/45:2]
bruggles 252823      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
root     252901   2032  0 11:40 ?        00:00:00 sshd: gwgodin [priv]
gwgodin  252909 252901  0 11:41 ?        00:00:00 sshd: gwgodin@pts/171
gwgodin  252910 252909  0 11:41 pts/171  00:00:00 -bash
root     253211   2032  0 11:42 ?        00:00:00 sshd: klimkowskiv [priv]
jwrha96  253218 149270  0 11:42 pts/151  00:00:00 /usr/bin/bash --init-file /home/jwrha96/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
klimkow+ 253251 253211  0 11:42 ?        00:00:00 sshd: klimkowskiv@notty
klimkow+ 253252 253251  0 11:42 ?        00:00:00 bash
klimkow+ 253295 253252  0 11:42 ?        00:00:00 sh /home/klimkowskiv/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/bin/code-server --start-server --host=127.0.0.1 --accept-server-license-terms --enable-remote-auto-shutdown --port=0 --telemetry-level all --connection-token-file /home/klimkowskiv/.vscode-server/.97dec172d3256f8ca4bfb2143f3f76b503ca0534.token
klimkow+ 253307 253295  0 11:42 ?        00:00:09 /home/klimkowskiv/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/klimkowskiv/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/server-main.js --start-server --host=127.0.0.1 --accept-server-license-terms --enable-remote-auto-shutdown --port=0 --telemetry-level all --connection-token-file /home/klimkowskiv/.vscode-server/.97dec172d3256f8ca4bfb2143f3f76b503ca0534.token
nchoeff+ 253311      1  0 Jan16 ?        00:00:00 ssh-agent -s
klimkow+ 253363 253307  0 11:42 ?        00:00:09 /home/klimkowskiv/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/klimkowskiv/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/bootstrap-fork --type=ptyHost --logsPath /home/klimkowskiv/.vscode-server/data/logs/20230117T114225
nchoeff+ 253373      1  0 Jan16 ?        00:00:00 ssh-agent -s
mbaraty+ 253442      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
jwrha96  253589 149270  0 11:43 pts/179  00:00:00 /usr/bin/bash --init-file /home/jwrha96/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
root     253676   2032  0 11:43 ?        00:00:00 sshd: omarshair [priv]
omarsha+ 253685 253676  0 11:43 ?        00:00:00 sshd: omarshair@pts/180
omarsha+ 253686 253685  0 11:43 pts/180  00:00:00 -bash
jwrha96  253872 149225  0 11:43 ?        00:00:04 /home/jwrha96/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/jwrha96/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/bootstrap-fork --type=extensionHost --transformURIs --useHostProxy=false
dcui02   253893      1  0 Jan16 ?        00:00:00 ssh-agent -s
jwrha96  253919 149270  0 11:43 pts/185  00:00:00 /usr/bin/bash --init-file /home/jwrha96/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
root     254126   2032  0 11:44 ?        00:00:00 sshd: jmathew [priv]
jmathew  254206 254126  0 11:44 ?        00:00:00 sshd: jmathew@pts/188
jmathew  254209 254206  0 11:44 pts/188  00:00:00 -bash
root     254409   2032  0 11:44 ?        00:00:00 sshd: kiriyu [priv]
kiriyu   254412 254409  0 11:44 ?        00:00:00 sshd: kiriyu@notty
kiriyu   254413 254412  0 11:44 ?        00:00:00 /usr/libexec/openssh/sftp-server
root     254690   2032  0 11:45 ?        00:00:00 sshd: remyrouth [priv]
remyrou+ 254786 254690  0 11:45 ?        00:00:00 sshd: remyrouth@pts/190
remyrou+ 254787 254786  0 11:45 pts/190  00:00:00 -bash
root     254854   2032  0 11:45 ?        00:00:00 sshd: jmathew [priv]
jmathew  254942 254854  0 11:45 ?        00:00:00 sshd: jmathew@pts/191
jmathew  254948 254942  0 11:45 pts/191  00:00:00 -bash
talberd+ 254998      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
jadenmac 255048      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
root     255281      2  0 11:46 ?        00:00:00 [kworker/22:1]
nelsond+ 255369 237299  0 11:46 pts/101  00:00:00 vim hello.cpp
root     255704      2  0 Jan16 ?        00:00:00 [kworker/7:1H]
jwrha96  256002 253589  0 11:47 pts/179  00:00:00 vim example.c
root     256172   2032  0 11:48 ?        00:00:00 sshd: mike935 [priv]
mike935  256216 256172  0 11:48 ?        00:00:00 sshd: mike935@pts/189
mike935  256218 256216  0 11:48 pts/189  00:00:00 -bash
mike935  256465      1  0 11:48 ?        00:00:00 sh /home/mike935/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/bin/code-server --start-server --host=127.0.0.1 --accept-server-license-terms --enable-remote-auto-shutdown --port=0 --telemetry-level all --connection-token-file /home/mike935/.vscode-server/.d045a5eda657f4d7b676dedbfa7aab8207f8a075.token
mike935  256477 256465  0 11:48 ?        00:00:17 /home/mike935/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node /home/mike935/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/server-main.js --start-server --host=127.0.0.1 --accept-server-license-terms --enable-remote-auto-shutdown --port=0 --telemetry-level all --connection-token-file /home/mike935/.vscode-server/.d045a5eda657f4d7b676dedbfa7aab8207f8a075.token
mike935  256527 256477  0 11:48 ?        00:00:01 /home/mike935/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node /home/mike935/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork --type=ptyHost --logsPath /home/mike935/.vscode-server/data/logs/20230117T114829
jeisenb+ 257247      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
armand   257431      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
root     257457      2  0 11:49 ?        00:00:00 [kworker/8:0]
remyrou+ 257527      1  0 Jan16 ?        00:00:00 ssh-agent -s
nchoeff+ 257947      1  0 Jan16 ?        00:00:00 ssh-agent -s
talberd+ 258088      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
root     258435      2  0 11:51 ?        00:00:00 [kworker/10:1]
lmontion 259082      1  0 Jan12 ?        00:00:00 ssh-agent -s
root     259690      2  0 11:52 ?        00:00:00 [kworker/5:1]
nelsond+ 259990 237299  0 11:53 pts/101  00:00:00 vim hello.cpp
holdenca 260110      1  0 Jan16 ?        00:00:00 /usr/bin/ssh-agent
limbuj   260283      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
root     260738      2  0 11:54 ?        00:00:00 [kworker/2:1]
root     260746   2032  0 11:54 ?        00:00:00 sshd: mike935 [priv]
mike935  260818 260746  0 11:54 ?        00:00:00 sshd: mike935@notty
mike935  260819 260818  0 11:54 ?        00:00:00 -bash
mike935  260857 260819  0 11:54 ?        00:00:00 bash
mike935  260904 256477  0 11:54 ?        00:00:10 /home/mike935/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node /home/mike935/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork --type=extensionHost --transformURIs --useHostProxy=false
mike935  260915 256477  0 11:54 ?        00:00:00 /home/mike935/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node /home/mike935/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork --type=fileWatcher
talberd+ 260997      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
sebmich+ 261061      1  0 Jan14 ?        00:00:00 /usr/bin/ssh-agent
martine+ 261384      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
sebmich+ 261412      1  0 Jan14 ?        00:00:00 /usr/bin/ssh-agent
limbuj   261546      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
zhenlu   261613  80619  0 11:55 pts/174  00:00:00 /usr/bin/bash --init-file /home/zhenlu/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
jbassick 261687      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
sebmich+ 261744      1  0 Jan14 ?        00:00:00 /usr/bin/ssh-agent
mike935  261795 260904  0 11:56 ?        00:00:00 /home/mike935/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node /home/mike935/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/extensions/markdown-language-features/server/dist/node/main --node-ipc --clientProcessId=260904
zhenlu   261837  80619  0 11:56 pts/99   00:00:00 /usr/bin/bash --init-file /home/zhenlu/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
siddhip+ 261975      1  0 Jan15 ?        00:00:00 ssh-agent -s
siddhip+ 261978      1  0 Jan15 ?        00:00:00 ssh-agent -s
siddhip+ 261981      1  0 Jan15 ?        00:00:00 ssh-agent -s
zhenlu   262115  80619  0 11:56 pts/200  00:00:00 /usr/bin/bash --init-file /home/zhenlu/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
mayazel+ 262397      1  0 Jan14 ?        00:00:00 /usr/bin/ssh-agent
root     262454   2032  0 11:57 ?        00:00:00 sshd: spgallant [priv]
root     262659   2032  0 11:57 ?        00:00:00 sshd: gbikhazi20 [priv]
seby     262674      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
spgalla+ 262683 262454  0 11:57 ?        00:00:00 sshd: spgallant@pts/186
spgalla+ 262684 262683  0 11:57 pts/186  00:00:00 -bash
gbikhaz+ 262741 262659  0 11:57 ?        00:00:00 sshd: gbikhazi20
donacikt 262955      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
jaroddes 262973      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
donacikt 263025      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
siddhip+ 263399      1  0 Jan15 ?        00:00:00 ssh-agent -s
siddhip+ 263402      1  0 Jan15 ?        00:00:00 ssh-agent -s
siddhip+ 263405      1  0 Jan15 ?        00:00:00 ssh-agent -s
limbuj   263517      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
donacikt 263528      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
lucasan+ 263605      1  0 Jan10 ?        00:00:00 ssh-agent -s
root     264060   2032  0 12:00 ?        00:00:00 sshd: anjulo [priv]
anjulo   264069 264060  0 12:00 ?        00:00:00 sshd: anjulo@notty
anjulo   264073 264069  0 12:00 ?        00:00:00 bash
anjulo   264121 264073  0 12:00 ?        00:00:00 sh /home/anjulo/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/bin/code-server --start-server --host=127.0.0.1 --accept-server-license-terms --enable-remote-auto-shutdown --port=0 --telemetry-level all --connection-token-file /home/anjulo/.vscode-server/.97dec172d3256f8ca4bfb2143f3f76b503ca0534.token
anjulo   264133 264121  0 12:00 ?        00:00:08 /home/anjulo/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/anjulo/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/server-main.js --start-server --host=127.0.0.1 --accept-server-license-terms --enable-remote-auto-shutdown --port=0 --telemetry-level all --connection-token-file /home/anjulo/.vscode-server/.97dec172d3256f8ca4bfb2143f3f76b503ca0534.token
rxagar10 264160      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
anjulo   264179 264133  0 12:00 ?        00:00:03 /home/anjulo/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/anjulo/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/bootstrap-fork --type=ptyHost --logsPath /home/anjulo/.vscode-server/data/logs/20230117T120036
root     264259   2032  0 12:00 ?        00:00:00 sshd: alex22 [priv]
alex22   264304 264259  0 12:00 ?        00:00:00 sshd: alex22@pts/133
alex22   264305 264304  0 12:00 pts/133  00:00:00 -bash
rogerhu+ 264312      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
root     264419   2032  0 12:00 ?        00:00:00 sshd: sonnguyen25 [priv]
jwu1723  264439      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
sonnguy+ 264484 264419  0 12:01 ?        00:00:00 sshd: sonnguyen25@pts/194
sonnguy+ 264485 264484  0 12:01 pts/194  00:00:00 -bash
nnassar+ 264577      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
mkrstul+ 264621      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
root     264623   2032  0 12:01 ?        00:00:00 sshd: anjulo [priv]
edisonl+ 264628      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
anjulo   264629 264623  0 12:01 ?        00:00:00 sshd: anjulo@notty
anjulo   264630 264629  0 12:01 ?        00:00:00 bash
anjulo   264692 264133  0 12:01 ?        00:00:12 /home/anjulo/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/anjulo/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/bootstrap-fork --type=extensionHost --transformURIs --useHostProxy=false
anjulo   264703 264133  0 12:01 ?        00:00:00 /home/anjulo/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/anjulo/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/bootstrap-fork --type=fileWatcher
anjulo   264729 264179  0 12:01 pts/202  00:00:00 /usr/bin/bash --init-file /home/anjulo/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
anjulo   264952 264692  0 12:01 ?        00:00:02 /home/anjulo/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/anjulo/.vscode-server/extensions/streetsidesoftware.code-spell-checker-2.14.0/packages/_server/dist/main.js --node-ipc --clientProcessId=264692
mkrstul+ 265121      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
ianlau   265271      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
tczarto+ 265275      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
pacanak  265324      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
mzinger  265395      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
mkrstul+ 265563      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
limbuj   265692      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
natehar+ 265857      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
zhenlu   265959 251202  0 12:04 ?        00:00:00 /home/zhenlu/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/zhenlu/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=251202
bruggles 265996      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
root     266022   2032  0 12:04 ?        00:00:00 sshd: elizapeters [priv]
liujust+ 266084      1  0 Jan14 ?        00:00:00 /usr/bin/ssh-agent
liujust+ 266122      1  0 Jan14 ?        00:00:00 /usr/bin/ssh-agent
elizape+ 266172 266022  0 12:04 ?        00:00:00 sshd: elizapeters@pts/203
elizape+ 266173 266172  0 12:04 pts/203  00:00:00 -bash
gbikhaz+ 266375      1  0 Jan16 ?        00:00:00 ssh-agent -s
root     266388   2032  0 12:05 ?        00:00:00 sshd: klimkowskiv [priv]
daisyku+ 266396      1  0 Jan14 ?        00:00:00 ssh-agent -s
daisyku+ 266399      1  0 Jan14 ?        00:00:00 ssh-agent -s
daisyku+ 266402      1  0 Jan14 ?        00:00:00 ssh-agent -s
klimkow+ 266432 266388  0 12:05 ?        00:00:00 sshd: klimkowskiv@notty
klimkow+ 266433 266432  0 12:05 ?        00:00:00 bash
klimkow+ 266482 253307  0 12:05 ?        00:00:09 /home/klimkowskiv/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/klimkowskiv/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/bootstrap-fork --type=extensionHost --transformURIs --useHostProxy=false
klimkow+ 266493 253307  0 12:05 ?        00:00:00 /home/klimkowskiv/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/klimkowskiv/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/bootstrap-fork --type=fileWatcher
klimkow+ 266527 266482  0 12:05 ?        00:00:00 /home/klimkowskiv/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/node /home/klimkowskiv/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/extensions/markdown-language-features/server/dist/node/main --node-ipc --clientProcessId=266482
klimkow+ 266586 253363  0 12:05 pts/206  00:00:00 /usr/bin/bash --init-file /home/klimkowskiv/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
liujust+ 266611      1  0 Jan14 ?        00:00:00 /usr/bin/ssh-agent
liujust+ 266665      1  0 Jan14 ?        00:00:00 /usr/bin/ssh-agent
diegohe+ 266679      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
root     266714   2032  0 12:05 ?        00:00:00 sshd: alexangione [priv]
alexang+ 266727 266714  0 12:05 ?        00:00:00 sshd: alexangione@pts/207
alexang+ 266732 266727  0 12:05 pts/207  00:00:00 -bash
nickrem+ 266885      1  0 12:06 ?        00:00:00 ssh-agent -s
root     266886   2032  0 12:06 ?        00:00:00 sshd: sebtorres365 [priv]
sebtorr+ 266910 266886  0 12:06 ?        00:00:00 sshd: sebtorres365@pts/208
sebtorr+ 266911 266910  0 12:06 pts/208  00:00:00 -bash
root     266986   2032  0 12:06 ?        00:00:00 sshd: krisamerman [priv]
ishasri+ 267056      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
daisyku+ 267222      1  0 Jan14 ?        00:00:00 ssh-agent -s
daisyku+ 267225      1  0 Jan14 ?        00:00:00 ssh-agent -s
daisyku+ 267228      1  0 Jan14 ?        00:00:00 ssh-agent -s
krisame+ 267244 266986  0 12:07 ?        00:00:00 sshd: krisamerman@pts/209
krisame+ 267245 267244  0 12:07 pts/209  00:00:00 -bash
reimasu  267460      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
dcui02   267473      1  0 Jan16 ?        00:00:00 /usr/bin/ssh-agent
hpankow  267550      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
jaber    267871      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
vedraje+ 268022      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
samblock 268115      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
bobbybr+ 268255      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
varshan+ 268264      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
root     268441   2032  0 12:09 ?        00:00:00 sshd: manavg19 [priv]
manavg19 268481 268441  0 12:09 ?        00:00:00 sshd: manavg19@pts/212
manavg19 268482 268481  0 12:09 pts/212  00:00:00 -bash
aryanka+ 268539      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
liujust+ 268543      1  0 Jan14 ?        00:00:00 /usr/bin/ssh-agent
eholl    268550      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
avschri+ 269081      1  0 Jan10 ?        00:00:00 ssh-agent -s
sonnguy+ 269231      1  0 12:10 ?        00:00:00 /usr/bin/ssh-agent
leosenai 269422 245862  0 12:11 pts/54   00:00:00 /usr/bin/bash --init-file /home/leosenai/.vscode-server/bin/97dec172d3256f8ca4bfb2143f3f76b503ca0534/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
leosenai 269613 269422  0 12:11 pts/54   00:00:01 vim pointers.c
zhenlu   269679 262115  0 12:11 pts/200  00:00:00 vim example.c
krisame+ 269683      1  0 12:11 ?        00:00:00 /usr/bin/ssh-agent
sonnguy+ 269717      1  0 12:11 ?        00:00:00 /usr/bin/ssh-agent
andrewt+ 269933      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
alexlit+ 270098      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
elizabe+ 270266      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
anishas+ 270328      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
margare+ 270383      1  0 Jan13 ?        00:00:00 ssh-agent -s
aaryans+ 270434      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
spgalla+ 270601 262684  0 12:14 pts/186  00:00:00 sort
krisame+ 270961      1  0 12:15 ?        00:00:00 /usr/bin/ssh-agent
sonnguy+ 270976      1  0 12:15 ?        00:00:00 /usr/bin/ssh-agent
neilsat+ 270995      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
seanrmc+ 271032      1  0 Jan16 ?        00:00:00 /usr/bin/ssh-agent
root     271268   2032  0 12:16 ?        00:00:00 sshd: ahravsoi [priv]
ahravsoi 271273 271268  0 12:16 ?        00:00:00 sshd: ahravsoi
arielpa+ 271423      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
templet+ 271465      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
isabell+ 271519      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
nanxian+ 271564      1  0 Jan11 ?        00:00:00 git-credential-cache--daemon /home/nanxiangzhao/.git-credential-cache/socket
root     271629      2  0 12:17 ?        00:00:00 [kworker/30:1]
zhenyua+ 271703 234355  0 12:17 pts/98   00:00:01 vim exampleFunctions.c
jmathew  271721 254209  0 12:17 pts/188  00:00:01 vim structbyreference.c
annakim  271779      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
daisiji  271780      1  0 12:17 ?        00:00:00 ssh-agent -s
root     271792   2032  0 12:17 ?        00:00:00 sshd: alirana [priv]
alirana  271816 271792  0 12:17 ?        00:00:01 sshd: alirana@pts/9
alirana  271817 271816  0 12:17 pts/9    00:00:00 -bash
bruggles 272094      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
alexbro+ 272197      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
ritusha+ 272243      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
ssweeney 272286      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
carolin+ 272366      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
root     272376      2  0 12:19 ?        00:00:00 [kworker/20:0]
root     272693   2032  0 12:19 ?        00:00:00 sshd: jadetian [priv]
dicasti+ 272733      1  0 Jan12 ?        00:00:00 /usr/bin/ssh-agent
jadetian 272802 272693  0 12:20 ?        00:00:00 sshd: jadetian@pts/118
jadetian 272803 272802  0 12:20 pts/118  00:00:00 -bash
alexoh   272824      1  0 Jan10 ?        00:00:00 ssh-agent -s
root     272908   2032  0 12:20 ?        00:00:00 sshd: deyoung [priv]
deyoung  272982 272908  0 12:20 ?        00:00:00 sshd: deyoung
root     273073   2032  0 12:20 ?        00:00:00 sshd: rohitgandikota [priv]
rohitga+ 273080 273073  0 12:20 ?        00:00:00 sshd: rohitgandikota
root     273271   2032  0 12:21 ?        00:00:00 sshd: anjulo [priv]
anjulo   273274 273271  0 12:21 ?        00:00:00 sshd: anjulo@notty
anjulo   273275 273274  0 12:21 ?        00:00:00 bash
root     273337   2032  0 12:21 ?        00:00:00 sshd: andrewenelow [priv]
andrewe+ 273441 273337  0 12:22 ?        00:00:00 sshd: andrewenelow@pts/62
andrewe+ 273442 273441  0 12:22 pts/62   00:00:00 -bash
root     273561   2032  0 12:22 ?        00:00:00 sshd: daisiji [priv]
daisiji  273572 273561  0 12:22 ?        00:00:00 sshd: daisiji@pts/120
